"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00234977","4.1","SRS3194189","MGYS00003194","metagenomic",,"SRR7597645",
"MGYA00149026","4.1","SRS1214237","MGYS00002230","metagenomic",,"SRR6365022",
"MGYA00211487","4.1","ERS2653051","MGYS00002961","metagenomic",,"ERR2739312",
"MGYA00212109","4.1","ERS2652974","MGYS00002961","metagenomic",,"ERR2739217",
"MGYA00248951","4.1","ERS2876942","MGYS00003605","metagenomic",,"ERR2868528",
"MGYA00162848","4.1","ERS1871406","MGYS00001935","metagenomic",,"ERR2098390",
"MGYA00211744","4.1","ERS2652908","MGYS00002961","metagenomic",,"ERR2738597",
"MGYA00211615","4.1","ERS2653007","MGYS00002961","metagenomic",,"ERR2739072",
"MGYA00245631","4.1","ERS2085341","MGYS00003488","metagenomic",,"ERR2241896",
"MGYA00151852","4.1","SRS511711","MGYS00001174","metagenomic",,"SRR1044033",
"MGYA00245510","4.1","ERS2085220","MGYS00003488","metagenomic",,"ERR2241775",
"MGYA00220832","4.1","SRS2417737","MGYS00003194","metagenomic",,"SRR5915841",
"MGYA00211509","4.1","ERS2652961","MGYS00002961","metagenomic",,"ERR2738849",
"MGYA00232998","4.1","SRS3195048","MGYS00003194","metagenomic",,"SRR7595368",
"MGYA00166582","4.1","ERS2464027","MGYS00002388","metagenomic",,"ERR2560555",
"MGYA00149054","4.1","SRS1213904","MGYS00002230","metagenomic",,"SRR6364990",
"MGYA00162895","4.1","ERS1871373","MGYS00001935","metagenomic",,"ERR2098367",
"MGYA00224893","4.1","SRS2417551","MGYS00003194","metagenomic",,"SRR6403472",
"MGYA00151872","4.1","SRS943644","MGYS00001174","metagenomic",,"SRR2037084",
"MGYA00212099","4.1","ERS2652956","MGYS00002961","metagenomic",,"ERR2738821",
"MGYA00153010","4.1","SRS2441884","MGYS00002301","metagenomic",,"SRR5947826",
"MGYA00212112","4.1","ERS2653007","MGYS00002961","metagenomic",,"ERR2739073",
"MGYA00239213","4.1","SRS209916","MGYS00003439","metagenomic",,"SRR218110",
"MGYA00218233","4.1","ERS2765174","MGYS00003179","metagenomic",,"ERR2815340",
"MGYA00166564","4.1","ERS2464038","MGYS00002388","metagenomic",,"ERR2560590",
"MGYA00223220","4.1","SRS2423098","MGYS00003194","metagenomic",,"SRR5924800",
"MGYA00199252","4.1","ERS2509201","MGYS00002706","metagenomic",,"ERR2597502",
"MGYA00222465","4.1","SRS2418848","MGYS00003194","metagenomic",,"SRR5918483",
"MGYA00212249","4.1","ERS2652954","MGYS00002961","metagenomic",,"ERR2738808",
"MGYA00220126","4.1","SRS2417629","MGYS00003194","metagenomic",,"SRR5915135",
"MGYA00211788","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739064",
"MGYA00212197","4.1","ERS2652967","MGYS00002961","metagenomic",,"ERR2738886",
"MGYA00212020","4.1","ERS2653003","MGYS00002961","metagenomic",,"ERR2739049",
"MGYA00224636","4.1","SRS2417520","MGYS00003194","metagenomic",,"SRR6403215",
"MGYA00222881","4.1","SRS2423063","MGYS00003194","metagenomic",,"SRR5924461",
"MGYA00153045","4.1","SRS2472313","MGYS00002301","metagenomic",,"SRR5983447",
"MGYA00245536","4.1","ERS2085246","MGYS00003488","metagenomic",,"ERR2241801",
"MGYA00236089","4.1","SRS3194323","MGYS00003194","metagenomic",,"SRR7598835",
"MGYA00245372","4.1","ERS2085082","MGYS00003488","metagenomic",,"ERR2241637",
"MGYA00245700","4.1","ERS2085410","MGYS00003488","metagenomic",,"ERR2241965",
"MGYA00239212","4.1","SRS209915","MGYS00003439","metagenomic",,"SRR218109",
"MGYA00236536","4.1","SRS3194289","MGYS00003194","metagenomic",,"SRR7599282",
"MGYA00199260","4.1","ERS2509187","MGYS00002706","metagenomic",,"ERR2597488",
"MGYA00218210","4.1","ERS2765172","MGYS00003179","metagenomic",,"ERR2815339",
"MGYA00245508","4.1","ERS2085218","MGYS00003488","metagenomic",,"ERR2241773",
"MGYA00245420","4.1","ERS2085130","MGYS00003488","metagenomic",,"ERR2241685",
"MGYA00222006","4.1","SRS2418257","MGYS00003194","metagenomic",,"SRR5917518",
"MGYA00157245","4.1","ERS1445001","MGYS00001311","metagenomic",,"ERR1731834",
"MGYA00151849","4.1","SRS512694","MGYS00001174","metagenomic",,"SRR1045092",
"MGYA00153139","4.1","SRS2472375","MGYS00002301","metagenomic",,"SRR5983330",
"MGYA00222747","4.1","SRS2418829","MGYS00003194","metagenomic",,"SRR5918765",
"MGYA00222409","4.1","SRS2418857","MGYS00003194","metagenomic",,"SRR5918427",
"MGYA00149053","4.1","SRS1214232","MGYS00002230","metagenomic",,"SRR6365018",
"MGYA00245557","4.1","ERS2085267","MGYS00003488","metagenomic",,"ERR2241822",
"MGYA00212237","4.1","ERS2653018","MGYS00002961","metagenomic",,"ERR2739232",
"MGYA00211493","4.1","ERS2652943","MGYS00002961","metagenomic",,"ERR2738749",
"MGYA00162944","4.1","ERS1871374","MGYS00001935","metagenomic",,"ERR2098368",
"MGYA00211589","4.1","ERS2652980","MGYS00002961","metagenomic",,"ERR2738917",
"MGYA00245672","4.1","ERS2085382","MGYS00003488","metagenomic",,"ERR2241937",
"MGYA00211597","4.1","ERS2652950","MGYS00002961","metagenomic",,"ERR2738786",
"MGYA00223283","4.1","SRS2423086","MGYS00003194","metagenomic",,"SRR5924863",
"MGYA00223317","4.1","SRS2423078","MGYS00003194","metagenomic",,"SRR5924897",
"MGYA00166618","4.1","ERS2464052","MGYS00002388","metagenomic",,"ERR2560632",
"MGYA00245488","4.1","ERS2085198","MGYS00003488","metagenomic",,"ERR2241753",
"MGYA00212161","4.1","ERS2652936","MGYS00002961","metagenomic",,"ERR2738712",
"MGYA00220343","4.1","SRS2417589","MGYS00003194","metagenomic",,"SRR5915352",
"MGYA00199155","4.1","ERS2509068","MGYS00002706","metagenomic",,"ERR2597369",
"MGYA00152815","4.1","SRS2472178","MGYS00002301","metagenomic",,"SRR5983394",
"MGYA00211771","4.1","ERS2653001","MGYS00002961","metagenomic",,"ERR2739038",
"MGYA00245618","4.1","ERS2085328","MGYS00003488","metagenomic",,"ERR2241883",
"MGYA00153070","4.1","SRS2441866","MGYS00002301","metagenomic",,"SRR5947844",
"MGYA00211905","4.1","ERS2653031","MGYS00002961","metagenomic",,"ERR2739170",
"MGYA00212113","4.1","ERS2652919","MGYS00002961","metagenomic",,"ERR2738632",
"MGYA00157220","4.1","ERS1732961","MGYS00001311","metagenomic",,"ERR2505741",
"MGYA00224661","4.1","SRS2406780","MGYS00003194","metagenomic",,"SRR6403240",
"MGYA00199067","4.1","ERS2509227","MGYS00002706","metagenomic",,"ERR2597528",
"MGYA00221238","4.1","SRS2417907","MGYS00003194","metagenomic",,"SRR5916745",
"MGYA00220797","4.1","SRS2417733","MGYS00003194","metagenomic",,"SRR5915806",
"MGYA00211976","4.1","ERS2653064","MGYS00002961","metagenomic",,"ERR2739353",
"MGYA00245696","4.1","ERS2085406","MGYS00003488","metagenomic",,"ERR2241961",
"MGYA00222283","4.1","SRS2418221","MGYS00003194","metagenomic",,"SRR5917795",
"MGYA00199069","4.1","ERS2509050","MGYS00002706","metagenomic",,"ERR2597351",
"MGYA00199171","4.1","ERS2509174","MGYS00002706","metagenomic",,"ERR2597475",
"MGYA00245526","4.1","ERS2085236","MGYS00003488","metagenomic",,"ERR2241791",
"MGYA00245360","4.1","ERS2085070","MGYS00003488","metagenomic",,"ERR2241625",
"MGYA00222891","4.1","SRS2423060","MGYS00003194","metagenomic",,"SRR5924471",
"MGYA00245724","4.1","ERS2085074","MGYS00003488","metagenomic",,"ERR2245443",
"MGYA00147274","4.1","ERS2178321","MGYS00002199","metagenomic",,"ERR2282022",
"MGYA00166673","4.1","ERS2464064","MGYS00002388","metagenomic",,"ERR2560667",
"MGYA00221070","4.1","SRS2417976","MGYS00003194","metagenomic",,"SRR5916577",
"MGYA00234669","4.1","SRS3194163","MGYS00003194","metagenomic",,"SRR7597337",
"MGYA00245496","4.1","ERS2085206","MGYS00003488","metagenomic",,"ERR2241761",
"MGYA00236436","4.1","SRS3194277","MGYS00003194","metagenomic",,"SRR7599182",
"MGYA00162966","4.1","ERS1871423","MGYS00001935","metagenomic",,"ERR2098403",
"MGYA00245505","4.1","ERS2085215","MGYS00003488","metagenomic",,"ERR2241770",
"MGYA00211457","4.1","ERS2653035","MGYS00002961","metagenomic",,"ERR2739259",
"MGYA00212087","4.1","ERS2653010","MGYS00002961","metagenomic",,"ERR2739094",
"MGYA00199066","4.1","ERS2509038","MGYS00002706","metagenomic",,"ERR2597339",
"MGYA00212024","4.1","ERS2652962","MGYS00002961","metagenomic",,"ERR2738860",
"MGYA00220532","4.1","SRS2417783","MGYS00003194","metagenomic",,"SRR5915541",
"MGYA00245773","4.1","ERS2085419","MGYS00003488","metagenomic",,"ERR2245492",
"MGYA00199131","4.1","ERS2509027","MGYS00002706","metagenomic",,"ERR2597328",
"MGYA00212119","4.1","ERS2653056","MGYS00002961","metagenomic",,"ERR2739326",
"MGYA00212217","4.1","ERS2652952","MGYS00002961","metagenomic",,"ERR2738795",
"MGYA00221266","4.1","SRS2417916","MGYS00003194","metagenomic",,"SRR5916773",
"MGYA00211765","4.1","ERS2652950","MGYS00002961","metagenomic",,"ERR2738788",
"MGYA00222420","4.1","SRS2418860","MGYS00003194","metagenomic",,"SRR5918438",
"MGYA00152785","4.1","SRS2441836","MGYS00002301","metagenomic",,"SRR5947874",
"MGYA00218213","4.1","ERS2765152","MGYS00003179","metagenomic",,"ERR2815302",
"MGYA00151869","4.1","SRS942320","MGYS00001174","metagenomic",,"SRR2034639",
"MGYA00223503","4.1","SRS2409063","MGYS00003194","metagenomic",,"SRR6393416",
"MGYA00245573","4.1","ERS2085283","MGYS00003488","metagenomic",,"ERR2241838",
"MGYA00153094","4.1","SRS2472366","MGYS00002301","metagenomic",,"SRR5983344",
"MGYA00235036","4.1","SRS3195263","MGYS00003194","metagenomic",,"SRR7597704",
"MGYA00212080","4.1","ERS2653028","MGYS00002961","metagenomic",,"ERR2739152",
"MGYA00153183","4.1","SRS190978","MGYS00000296","metagenomic",,"SRR192660",
"MGYA00153185","4.1","SRS190983","MGYS00000296","metagenomic",,"SRR192668",
"MGYA00245416","4.1","ERS2085126","MGYS00003488","metagenomic",,"ERR2241681",
"MGYA00211739","4.1","ERS2652925","MGYS00002961","metagenomic",,"ERR2738659",
"MGYA00212220","4.1","ERS2653077","MGYS00002961","metagenomic",,"ERR2739399",
"MGYA00153040","4.1","SRS2441896","MGYS00002301","metagenomic",,"SRR5947812",
"MGYA00209978","4.1","ERS2678719","MGYS00002902","metagenomic",,"ERR2756780",
"MGYA00236412","4.1","SRS3194126","MGYS00003194","metagenomic",,"SRR7599158",
"MGYA00199217","4.1","ERS2509193","MGYS00002706","metagenomic",,"ERR2597494",
"MGYA00218212","4.1","ERS2765170","MGYS00003179","metagenomic",,"ERR2815337",
"MGYA00222926","4.1","SRS2422986","MGYS00003194","metagenomic",,"SRR5924506",
"MGYA00199075","4.1","ERS2509126","MGYS00002706","metagenomic",,"ERR2597427",
"MGYA00239215","4.1","SRS209918","MGYS00003439","metagenomic",,"SRR218112",
"MGYA00212123","4.1","ERS2653022","MGYS00002961","metagenomic",,"ERR2739242",
"MGYA00151863","4.1","SRS512702","MGYS00001174","metagenomic",,"SRR1045100",
"MGYA00152902","4.1","SRS2472150","MGYS00002301","metagenomic",,"SRR5983429",
"MGYA00245770","4.1","ERS2085322","MGYS00003488","metagenomic",,"ERR2245489",
"MGYA00220185","4.1","SRS2417530","MGYS00003194","metagenomic",,"SRR5915194",
"MGYA00223498","4.1","SRS2409066","MGYS00003194","metagenomic",,"SRR6393411",
"MGYA00211522","4.1","ERS2652927","MGYS00002961","metagenomic",,"ERR2738666",
"MGYA00223045","4.1","SRS2423008","MGYS00003194","metagenomic",,"SRR5924625",
"MGYA00211558","4.1","ERS2652932","MGYS00002961","metagenomic",,"ERR2738690",
"MGYA00221752","4.1","SRS2418130","MGYS00003194","metagenomic",,"SRR5917260",
"MGYA00219812","4.1","SRS2409054","MGYS00003194","metagenomic",,"SRR5902439",
"MGYA00221887","4.1","SRS2418267","MGYS00003194","metagenomic",,"SRR5917395",
"MGYA00199142","4.1","ERS2509043","MGYS00002706","metagenomic",,"ERR2597344",
"MGYA00199160","4.1","ERS2509226","MGYS00002706","metagenomic",,"ERR2597527",
"MGYA00199218","4.1","ERS2509051","MGYS00002706","metagenomic",,"ERR2597352",
"MGYA00221143","4.1","SRS2417915","MGYS00003194","metagenomic",,"SRR5916650",
"MGYA00245400","4.1","ERS2085110","MGYS00003488","metagenomic",,"ERR2241665",
"MGYA00157186","4.1","ERS1433684","MGYS00001311","metagenomic",,"ERR1719931",
"MGYA00245744","4.1","ERS2085255","MGYS00003488","metagenomic",,"ERR2245463",
"MGYA00212155","4.1","ERS2652913","MGYS00002961","metagenomic",,"ERR2738612",
"MGYA00152998","4.1","SRS2472155","MGYS00002301","metagenomic",,"SRR5983423",
"MGYA00211594","4.1","ERS2652998","MGYS00002961","metagenomic",,"ERR2739021",
"MGYA00211868","4.1","ERS2652988","MGYS00002961","metagenomic",,"ERR2738961",
"MGYA00199244","4.1","ERS2509225","MGYS00002706","metagenomic",,"ERR2597526",
"MGYA00220602","4.1","SRS2417794","MGYS00003194","metagenomic",,"SRR5915611",
"MGYA00242265","4.1","SRS2531755","MGYS00003475","metagenomic",,"SRR6060210",
"MGYA00157163","4.1","ERS1704500","MGYS00001311","metagenomic",,"ERR1956811",
"MGYA00153118","4.1","SRS2441858","MGYS00002301","metagenomic",,"SRR5947852",
"MGYA00232902","4.1","SRS3195037","MGYS00003194","metagenomic",,"SRR7595272",
"MGYA00222621","4.1","SRS2418795","MGYS00003194","metagenomic",,"SRR5918639",
"MGYA00149040","4.1","SRS1214256","MGYS00002230","metagenomic",,"SRR6365013",
"MGYA00152954","4.1","SRS2472147","MGYS00002301","metagenomic",,"SRR5983432",
"MGYA00152932","4.1","SRS2472251","MGYS00002301","metagenomic",,"SRR5983288",
"MGYA00212011","4.1","ERS2653000","MGYS00002961","metagenomic",,"ERR2739031",
"MGYA00152937","4.1","SRS2472186","MGYS00002301","metagenomic",,"SRR5983383",
"MGYA00157192","4.1","ERS1704317","MGYS00001311","metagenomic",,"ERR1956815",
"MGYA00151859","4.1","SRS942319","MGYS00001174","metagenomic",,"SRR2034638",
"MGYA00234984","4.1","SRS3194188","MGYS00003194","metagenomic",,"SRR7597652",
"MGYA00162839","4.1","ERS1871401","MGYS00001935","metagenomic",,"ERR2098385",
"MGYA00245425","4.1","ERS2085135","MGYS00003488","metagenomic",,"ERR2241690",
"MGYA00211958","4.1","ERS2652939","MGYS00002961","metagenomic",,"ERR2738728",
"MGYA00245606","4.1","ERS2085316","MGYS00003488","metagenomic",,"ERR2241871",
"MGYA00212047","4.1","ERS2652963","MGYS00002961","metagenomic",,"ERR2738864",
"MGYA00211994","4.1","ERS2653063","MGYS00002961","metagenomic",,"ERR2739347",
"MGYA00245529","4.1","ERS2085239","MGYS00003488","metagenomic",,"ERR2241794",
"MGYA00219847","4.1","SRS2409068","MGYS00003194","metagenomic",,"SRR5902474",
"MGYA00245471","4.1","ERS2085181","MGYS00003488","metagenomic",,"ERR2241736",
"MGYA00152832","4.1","SRS2472151","MGYS00002301","metagenomic",,"SRR5983428",
"MGYA00152949","4.1","SRS2441895","MGYS00002301","metagenomic",,"SRR5947815",
"MGYA00212202","4.1","ERS2653032","MGYS00002961","metagenomic",,"ERR2739248",
"MGYA00245609","4.1","ERS2085319","MGYS00003488","metagenomic",,"ERR2241874",
"MGYA00218241","4.1","ERS2765157","MGYS00003179","metagenomic",,"ERR2815306",
"MGYA00248955","4.1","ERS2876950","MGYS00003605","metagenomic",,"ERR2868536",
"MGYA00245465","4.1","ERS2085175","MGYS00003488","metagenomic",,"ERR2241730",
"MGYA00220665","4.1","SRS2417664","MGYS00003194","metagenomic",,"SRR5915674",
"MGYA00245553","4.1","ERS2085263","MGYS00003488","metagenomic",,"ERR2241818",
"MGYA00211523","4.1","ERS2653061","MGYS00002961","metagenomic",,"ERR2739343",
"MGYA00218238","4.1","ERS2765151","MGYS00003179","metagenomic",,"ERR2815301",
"MGYA00212042","4.1","ERS2652952","MGYS00002961","metagenomic",,"ERR2738799",
"MGYA00212068","4.1","ERS2652965","MGYS00002961","metagenomic",,"ERR2738878",
"MGYA00152957","4.1","SRS2472228","MGYS00002301","metagenomic",,"SRR5983312",
"MGYA00199081","4.1","ERS2509085","MGYS00002706","metagenomic",,"ERR2597386",
"MGYA00232617","4.1","SRS3596734","MGYS00003194","metagenomic",,"SRR7594975",
"MGYA00199087","4.1","ERS2509195","MGYS00002706","metagenomic",,"ERR2597496",
"MGYA00222887","4.1","SRS2423059","MGYS00003194","metagenomic",,"SRR5924467",
"MGYA00211542","4.1","ERS2653073","MGYS00002961","metagenomic",,"ERR2739381",
"MGYA00157241","4.1","ERS1436376","MGYS00001311","metagenomic",,"ERR1956909",
"MGYA00199232","4.1","ERS2509185","MGYS00002706","metagenomic",,"ERR2597486",
"MGYA00220630","4.1","SRS2417720","MGYS00003194","metagenomic",,"SRR5915639",
"MGYA00152939","4.1","SRS2472191","MGYS00002301","metagenomic",,"SRR5983377",
"MGYA00212180","4.1","ERS2652900","MGYS00002961","metagenomic",,"ERR2738575",
"MGYA00245586","4.1","ERS2085296","MGYS00003488","metagenomic",,"ERR2241851",
"MGYA00152825","4.1","SRS2441840","MGYS00002301","metagenomic",,"SRR5947870",
"MGYA00245421","4.1","ERS2085131","MGYS00003488","metagenomic",,"ERR2241686",
"MGYA00223552","4.1","SRS2409042","MGYS00003194","metagenomic",,"SRR6393465",
"MGYA00236428","4.1","SRS3194079","MGYS00003194","metagenomic",,"SRR7599174",
"MGYA00223012","4.1","SRS2423023","MGYS00003194","metagenomic",,"SRR5924592",
"MGYA00212233","4.1","ERS2652962","MGYS00002961","metagenomic",,"ERR2738858",
"MGYA00245621","4.1","ERS2085331","MGYS00003488","metagenomic",,"ERR2241886",
"MGYA00166641","4.1","ERS2464032","MGYS00002388","metagenomic",,"ERR2560572",
"MGYA00245552","4.1","ERS2085262","MGYS00003488","metagenomic",,"ERR2241817",
"MGYA00152909","4.1","SRS2472157","MGYS00002301","metagenomic",,"SRR5983421",
"MGYA00212006","4.1","ERS2652948","MGYS00002961","metagenomic",,"ERR2738773",
"MGYA00166573","4.1","ERS2464026","MGYS00002388","metagenomic",,"ERR2560553",
"MGYA00157155","4.1","ERS1445008","MGYS00001311","metagenomic",,"ERR1736738",
"MGYA00245422","4.1","ERS2085132","MGYS00003488","metagenomic",,"ERR2241687",
"MGYA00147595","4.1","SRS1466812","MGYS00002210","metagenomic",,"SRR3586059",
"MGYA00221205","4.1","SRS2417931","MGYS00003194","metagenomic",,"SRR5916712",
"MGYA00212253","4.1","ERS2652996","MGYS00002961","metagenomic",,"ERR2739006",
"MGYA00211546","4.1","ERS2653052","MGYS00002961","metagenomic",,"ERR2739313",
"MGYA00152942","4.1","SRS2441870","MGYS00002301","metagenomic",,"SRR5947840",
"MGYA00245637","4.1","ERS2085347","MGYS00003488","metagenomic",,"ERR2241902",
"MGYA00212049","4.1","ERS2653076","MGYS00002961","metagenomic",,"ERR2739392",
"MGYA00245516","4.1","ERS2085226","MGYS00003488","metagenomic",,"ERR2241781",
"MGYA00211895","4.1","ERS2652930","MGYS00002961","metagenomic",,"ERR2738677",
"MGYA00211789","4.1","ERS2653060","MGYS00002961","metagenomic",,"ERR2739339",
"MGYA00245531","4.1","ERS2085241","MGYS00003488","metagenomic",,"ERR2241796",
"MGYA00212173","4.1","ERS2652919","MGYS00002961","metagenomic",,"ERR2738631",
"MGYA00218223","4.1","ERS2765181","MGYS00003179","metagenomic",,"ERR2815347",
"MGYA00245534","4.1","ERS2085244","MGYS00003488","metagenomic",,"ERR2241799",
"MGYA00212276","4.1","ERS2653052","MGYS00002961","metagenomic",,"ERR2739316",
"MGYA00220527","4.1","SRS2417781","MGYS00003194","metagenomic",,"SRR5915536",
"MGYA00211757","4.1","ERS2653025","MGYS00002961","metagenomic",,"ERR2739137",
"MGYA00211640","4.1","ERS2652969","MGYS00002961","metagenomic",,"ERR2739197",
"MGYA00232717","4.1","SRS3195046","MGYS00003194","metagenomic",,"SRR7595087",
"MGYA00211784","4.1","ERS2652931","MGYS00002961","metagenomic",,"ERR2738686",
"MGYA00199186","4.1","ERS2509022","MGYS00002706","metagenomic",,"ERR2597323",
"MGYA00152059","4.1","ERS2176286","MGYS00002286","metagenomic",,"ERR2281804",
"MGYA00223485","4.1","SRS2418089","MGYS00003194","metagenomic",,"SRR6393398",
"MGYA00239211","4.1","SRS209914","MGYS00003439","metagenomic",,"SRR218108",
"MGYA00221936","4.1","SRS2418243","MGYS00003194","metagenomic",,"SRR5917448",
"MGYA00232642","4.1","SRS3195095","MGYS00003194","metagenomic",,"SRR7595012",
"MGYA00245691","4.1","ERS2085401","MGYS00003488","metagenomic",,"ERR2241956",
"MGYA00212294","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739065",
"MGYA00245649","4.1","ERS2085359","MGYS00003488","metagenomic",,"ERR2241914",
"MGYA00152062","4.1","ERS2176289","MGYS00002286","metagenomic",,"ERR2281807",
"MGYA00245749","4.1","ERS2085272","MGYS00003488","metagenomic",,"ERR2245468",
"MGYA00221694","4.1","SRS2418113","MGYS00003194","metagenomic",,"SRR5917202",
"MGYA00157202","4.1","ERS1704339","MGYS00001311","metagenomic",,"ERR1956823",
"MGYA00166578","4.1","ERS2464064","MGYS00002388","metagenomic",,"ERR2560668",
"MGYA00220693","4.1","SRS2417695","MGYS00003194","metagenomic",,"SRR5915702",
"MGYA00152874","4.1","SRS2472315","MGYS00002301","metagenomic",,"SRR5983446",
"MGYA00211466","4.1","ERS2652993","MGYS00002961","metagenomic",,"ERR2738991",
"MGYA00245733","4.1","ERS2085093","MGYS00003488","metagenomic",,"ERR2245452",
"MGYA00166555","4.1","ERS2464068","MGYS00002388","metagenomic",,"ERR2560678",
"MGYA00211945","4.1","ERS2652948","MGYS00002961","metagenomic",,"ERR2738774",
"MGYA00245491","4.1","ERS2085201","MGYS00003488","metagenomic",,"ERR2241756",
"MGYA00236228","4.1","SRS3194201","MGYS00003194","metagenomic",,"SRR7598974",
"MGYA00157175","4.1","ERS1445918","MGYS00001311","metagenomic",,"ERR2455407",
"MGYA00211632","4.1","ERS2653044","MGYS00002961","metagenomic",,"ERR2739289",
"MGYA00199242","4.1","ERS2509239","MGYS00002706","metagenomic",,"ERR2597540",
"MGYA00211711","4.1","ERS2653078","MGYS00002961","metagenomic",,"ERR2739400",
"MGYA00199097","4.1","ERS2509026","MGYS00002706","metagenomic",,"ERR2597327",
"MGYA00219841","4.1","SRS2409063","MGYS00003194","metagenomic",,"SRR5902468",
"MGYA00199135","4.1","ERS2509062","MGYS00002706","metagenomic",,"ERR2597363",
"MGYA00157250","4.1","ERS2418541","MGYS00002348","metagenomic",,"ERR2531243",
"MGYA00221038","4.1","SRS2417990","MGYS00003194","metagenomic",,"SRR5916545",
"MGYA00212028","4.1","ERS2653066","MGYS00002961","metagenomic",,"ERR2739362",
"MGYA00245478","4.1","ERS2085188","MGYS00003488","metagenomic",,"ERR2241743",
"MGYA00211464","4.1","ERS2653033","MGYS00002961","metagenomic",,"ERR2739250",
"MGYA00245382","4.1","ERS2085092","MGYS00003488","metagenomic",,"ERR2241647",
"MGYA00222649","4.1","SRS2418803","MGYS00003194","metagenomic",,"SRR5918667",
"MGYA00211488","4.1","ERS2653045","MGYS00002961","metagenomic",,"ERR2739294",
"MGYA00221810","4.1","SRS2418051","MGYS00003194","metagenomic",,"SRR5917318",
"MGYA00211957","4.1","ERS2652994","MGYS00002961","metagenomic",,"ERR2738996",
"MGYA00212199","4.1","ERS2652993","MGYS00002961","metagenomic",,"ERR2738990",
"MGYA00232777","4.1","SRS3195039","MGYS00003194","metagenomic",,"SRR7595147",
"MGYA00211975","4.1","ERS2652897","MGYS00002961","metagenomic",,"ERR2738565",
"MGYA00245405","4.1","ERS2085115","MGYS00003488","metagenomic",,"ERR2241670",
"MGYA00220635","4.1","SRS2417802","MGYS00003194","metagenomic",,"SRR5915644",
"MGYA00211603","4.1","ERS2653010","MGYS00002961","metagenomic",,"ERR2739095",
"MGYA00245652","4.1","ERS2085362","MGYS00003488","metagenomic",,"ERR2241917",
"MGYA00221990","4.1","SRS2418255","MGYS00003194","metagenomic",,"SRR5917502",
"MGYA00152063","4.1","ERS2176287","MGYS00002286","metagenomic",,"ERR2281805",
"MGYA00166651","4.1","ERS2464066","MGYS00002388","metagenomic",,"ERR2560674",
"MGYA00211865","4.1","ERS2653007","MGYS00002961","metagenomic",,"ERR2739075",
"MGYA00211723","4.1","ERS2653070","MGYS00002961","metagenomic",,"ERR2739372",
"MGYA00163063","4.1","ERS1871404","MGYS00001935","metagenomic",,"ERR2098388",
"MGYA00245567","4.1","ERS2085277","MGYS00003488","metagenomic",,"ERR2241832",
"MGYA00223180","4.1","SRS2423106","MGYS00003194","metagenomic",,"SRR5924760",
"MGYA00166559","4.1","ERS2464029","MGYS00002388","metagenomic",,"ERR2560562",
"MGYA00148997","4.1","SRS1213908","MGYS00002230","metagenomic",,"SRR6364993",
"MGYA00166557","4.1","ERS2464037","MGYS00002388","metagenomic",,"ERR2560585",
"MGYA00212135","4.1","ERS2653019","MGYS00002961","metagenomic",,"ERR2739235",
"MGYA00232934","4.1","SRS3195125","MGYS00003194","metagenomic",,"SRR7595304",
"MGYA00199248","4.1","ERS2509023","MGYS00002706","metagenomic",,"ERR2597324",
"MGYA00211491","4.1","ERS2652965","MGYS00002961","metagenomic",,"ERR2738876",
"MGYA00211462","4.1","ERS2653083","MGYS00002961","metagenomic",,"ERR2739183",
"MGYA00153119","4.1","SRS2472223","MGYS00002301","metagenomic",,"SRR5983317",
"MGYA00245513","4.1","ERS2085223","MGYS00003488","metagenomic",,"ERR2241778",
"MGYA00220615","4.1","SRS2417795","MGYS00003194","metagenomic",,"SRR5915624",
"MGYA00152075","4.1","ERS808424","MGYS00000539","metagenomic",,"ERR978997",
"MGYA00218237","4.1","ERS2765175","MGYS00003179","metagenomic",,"ERR2815341",
"MGYA00212050","4.1","ERS2652977","MGYS00002961","metagenomic",,"ERR2738896",
"MGYA00153020","4.1","SRS2472159","MGYS00002301","metagenomic",,"SRR5983416",
"MGYA00147323","4.1","ERS2071018","MGYS00001172","metagenomic",,"ERR2234938",
"MGYA00212185","4.1","ERS2653054","MGYS00002961","metagenomic",,"ERR2739320",
"MGYA00245432","4.1","ERS2085142","MGYS00003488","metagenomic",,"ERR2241697",
"MGYA00153097","4.1","SRS2441837","MGYS00002301","metagenomic",,"SRR5947873",
"MGYA00245671","4.1","ERS2085381","MGYS00003488","metagenomic",,"ERR2241936",
"MGYA00166626","4.1","ERS2464066","MGYS00002388","metagenomic",,"ERR2560673",
"MGYA00152846","4.1","SRS2472376","MGYS00002301","metagenomic",,"SRR5983328",
"MGYA00211772","4.1","ERS2653002","MGYS00002961","metagenomic",,"ERR2739043",
"MGYA00199139","4.1","ERS2509076","MGYS00002706","metagenomic",,"ERR2597377",
"MGYA00221060","4.1","SRS2417946","MGYS00003194","metagenomic",,"SRR5916567",
"MGYA00151876","4.1","SRS512697","MGYS00001174","metagenomic",,"SRR1045095",
"MGYA00212170","4.1","ERS2653049","MGYS00002961","metagenomic",,"ERR2739305",
"MGYA00199222","4.1","ERS2509130","MGYS00002706","metagenomic",,"ERR2597431",
"MGYA00149077","4.1","SRS1214248","MGYS00002230","metagenomic",,"SRR6364998",
